order_id,order_datetime,store_id,product_id,promotion_id,channel,payment_method,units,unit_selling_price,discount_pct_applied,order_status
BF2025-001572,2025-11-28 02:02:39,S023,P0078,,Online,Cash,2,268.57,0.0,Completed
BF2025-001573,2025-11-29 11:14:07,S011,P0083,PR016,Online,Card,1,96.46,49.3,Completed
BF2025-001574,2025-11-28 21:39:26,S001,P0067,PR008,Online,Digital Wallet,4,92.1,32.2,Completed
BF2025-001575,2025-11-24 19:47:48,S018,P0047,,In-Store,Card,2,17.8,0.0,Canceled
BF2025-001576,2025-11-30 22:56:09,S002,P0111,PR005,In-Store,Card,3,162.12,24.2,Completed
BF2025-001577,2025-11-28 14:04:36,S028,P0053,PR009,Online,Card,3,644.67,33.3,Completed
BF2025-001578,2025-11-28 19:56:59,S030,P0010,PR014,In-Store,Card,3,56.74,35.8,Completed
BF2025-001579,2025-11-29 04:09:48,S028,P0045,,In-Store,Cash,2,59.56,0.0,Completed
BF2025-001580,2025-11-29 18:18:13,S006,P0035,PR017,In-Store,Card,4,74.85,37.6,Completed
BF2025-001581,2025-11-26 09:45:24,S021,P0019,,Online,Digital Wallet,4,703.27,0.0,Completed
BF2025-001582,2025-11-22 19:59:53,S020,P0087,,In-Store,Digital Wallet,4,116.35,0.0,Completed
BF2025-001583,2025-11-28 13:05:41,S005,P0099,PR004,Online,Card,1,112.45,59.7,Completed
BF2025-001584,2025-11-25 18:03:05,S017,P0112,PR017,Online,Card,1,98.7,31.9,Completed
BF2025-001585,2025-11-28 21:34:23,S002,P0010,PR016,In-Store,Cash,1,42.26,50.5,Completed
BF2025-001586,2025-11-27 18:27:17,S011,P0105,PR017,In-Store,Digital Wallet,6,178.51,35.0,Completed
BF2025-001587,2025-11-30 15:32:49,S004,P0120,PR008,Online,Card,3,197.65,34.1,Completed
BF2025-001588,2025-11-28 10:14:37,S020,P0067,PR008,Online,Card,1,93.53,30.6,Completed
BF2025-001589,2025-11-28 22:18:01,S026,P0044,PR014,Online,Card,2,43.36,32.2,Completed
BF2025-001590,2025-11-28 04:08:55,S019,P0014,PR016,In-Store,Card,2,31.0,49.1,Completed
BF2025-001591,2025-11-28 00:56:37,S016,P0006,PR018,In-Store,Card,4,93.5,20.3,Completed
BF2025-001592,2025-11-28 02:56:08,S002,P0051,,Online,Digital Wallet,3,345.39,0.0,Completed
BF2025-001593,2025-11-30 04:15:48,S017,P0003,PR005,In-Store,Digital Wallet,3,80.76,21.9,Completed
BF2025-001594,2025-11-28 21:01:50,S021,P0048,PR006,Online,Card,4,73.75,52.6,Completed
BF2025-001595,2025-11-28 21:35:32,S003,P0026,,In-Store,Cash,2,559.1,14.0,Completed
BF2025-001596,2025-11-24 19:30:45,S003,P0050,PR009,Online,Card,1,24.47,35.6,Completed
BF2025-001597,2025-11-22 10:09:22,S004,P0106,PR005,Online,Card,2,260.78,17.7,Returned
BF2025-001598,2025-11-22 14:02:11,S013,P0046,,Online,Card,2,174.27,0.0,Completed
BF2025-001599,2025-11-29 11:17:33,S005,P0015,,Online,Card,2,11.45,0.0,Completed
BF2025-001600,2025-11-28 11:53:47,S021,P0038,PR007,In-Store,Digital Wallet,2,538.38,51.0,Completed
BF2025-001601,2025-11-25 13:19:16,S025,P0083,,Online,Card,3,164.59,15.1,Completed
BF2025-001602,2025-11-28 00:33:24,S002,P0045,PR012,In-Store,Card,2,29.66,49.1,Completed
BF2025-001603,2025-11-30 14:43:12,S015,P0100,,Online,Digital Wallet,3,135.22,0.0,Completed
BF2025-001604,2025-11-26 12:46:38,S006,P0114,PR006,In-Store,Cash,5,36.9,48.3,Completed
BF2025-001605,2025-11-30 22:38:03,S027,P0016,PR016,Online,Digital Wallet,2,452.35,48.4,Completed
BF2025-001606,2025-11-29 12:58:36,S015,P0112,PR006,Online,Card,2,66.31,54.5,Completed
BF2025-001607,2025-11-28 03:05:11,S003,P0019,,In-Store,Card,3,698.89,0.0,Canceled
BF2025-001608,2025-11-28 13:09:38,S025,P0068,,Online,Card,4,19.87,0.0,Completed
BF2025-001609,2025-11-27 07:10:12,S025,P0059,PR013,In-Store,Card,2,80.05,15.6,Completed
BF2025-001610,2025-11-22 09:29:52,S020,P0007,PR018,Online,Card,1,155.03,21.3,Returned
BF2025-001611,2025-11-27 12:31:58,S030,P0027,PR015,In-Store,Card,6,109.41,25.6,Completed
BF2025-001612,2025-11-25 14:48:05,S006,P0097,PR008,In-Store,Digital Wallet,2,19.52,28.4,Completed
BF2025-001613,2025-11-23 07:43:24,S015,P0017,PR001,In-Store,Card,2,41.73,36.3,Completed
BF2025-001614,2025-11-28 03:21:05,S026,P0073,,Online,Card,3,51.35,0.0,Completed
BF2025-001615,2025-11-26 21:22:07,S004,P0024,,In-Store,Card,4,292.08,0.0,Completed
BF2025-001616,2025-11-28 03:25:59,S020,P0012,,In-Store,Card,4,569.94,0.0,Completed
BF2025-001617,2025-11-23 14:02:55,S016,P0110,PR010,Online,Card,2,79.63,29.3,Completed
BF2025-001618,2025-11-29 10:36:06,S004,P0061,,In-Store,Card,3,9.47,0.0,Completed
BF2025-001619,2025-11-28 19:21:08,S009,P0015,,In-Store,Card,5,11.23,0.0,Canceled
BF2025-001620,2025-11-24 15:53:54,S010,P0116,PR009,Online,Cash,1,120.93,34.0,Completed
BF2025-001621,2025-11-22 02:03:11,S026,P0006,PR001,In-Store,Card,3,71.06,37.9,Completed
BF2025-001622,2025-11-23 03:23:57,S021,P0102,,Online,Cash,3,619.07,9.3,Completed
BF2025-001623,2025-11-28 11:37:07,S023,P0082,PR005,In-Store,Card,2,423.8,24.2,Completed
BF2025-001624,2025-11-30 12:15:05,S013,P0044,PR007,Online,Card,2,31.51,50.7,Completed
BF2025-001625,2025-11-26 16:51:35,S013,P0063,PR011,In-Store,Card,3,85.21,44.3,Returned
BF2025-001626,2025-11-28 12:17:02,S010,P0024,PR009,Online,Digital Wallet,3,191.68,33.3,Completed
BF2025-001627,2025-11-22 21:27:32,S028,P0085,,Online,Card,1,38.41,0.0,Completed
BF2025-001628,2025-11-28 09:24:10,S005,P0045,,In-Store,Card,3,59.03,0.0,Completed
BF2025-001629,2025-11-29 01:07:49,S015,P0059,PR016,In-Store,Card,1,48.25,49.4,Completed
BF2025-001630,2025-11-28 15:36:49,S013,P0056,PR016,In-Store,Card,3,3.87,50.9,Completed
BF2025-001631,2025-11-28 06:36:49,S005,P0015,,In-Store,Digital Wallet,3,11.1,6.1,Completed
BF2025-001632,2025-11-30 18:19:04,S022,P0080,PR017,Online,Card,4,131.4,32.9,Completed
BF2025-001633,2025-11-28 04:05:45,S019,P0064,PR009,Online,Digital Wallet,1,17.78,31.3,Completed
BF2025-001634,2025-11-29 14:14:38,S011,P0107,PR014,Online,Card,3,50.91,34.0,Returned
BF2025-001635,2025-11-24 00:17:50,S008,P0115,PR018,In-Store,Digital Wallet,1,129.13,22.2,Completed
BF2025-001636,2025-11-22 03:32:44,S002,P0072,,Online,Digital Wallet,5,121.78,15.3,Completed
BF2025-001637,2025-11-30 00:56:07,S020,P0100,PR017,In-Store,Card,3,85.38,36.1,Completed
BF2025-001638,2025-11-27 10:44:19,S014,P0118,,Online,Card,1,26.56,0.0,Completed
BF2025-001639,2025-11-22 12:09:44,S006,P0053,PR012,Online,Card,2,470.92,50.6,Completed
BF2025-001640,2025-11-30 13:31:26,S015,P0093,PR014,In-Store,Card,2,119.05,34.6,Completed
BF2025-001641,2025-11-28 19:22:09,S015,P0027,PR007,In-Store,Digital Wallet,2,71.62,49.6,Completed
BF2025-001642,2025-11-28 20:29:05,S007,P0042,,Online,Card,2,94.23,12.2,Completed
BF2025-001643,2025-11-22 18:48:10,S014,P0036,,In-Store,Digital Wallet,4,31.28,0.0,Completed
BF2025-001644,2025-11-30 13:02:26,S021,P0094,PR014,In-Store,Card,4,126.69,33.1,Completed
BF2025-001645,2025-11-29 21:40:09,S002,P0050,,In-Store,Card,2,36.26,0.0,Completed
BF2025-001646,2025-11-28 09:19:29,S001,P0096,PR002,In-Store,Cash,2,28.82,23.4,Completed
BF2025-001647,2025-11-28 10:47:00,S023,P0103,PR015,Online,Digital Wallet,3,17.92,26.4,Completed
BF2025-001648,2025-11-22 23:12:46,S003,P0026,,In-Store,Cash,1,641.37,0.0,Completed
BF2025-001649,2025-11-23 12:27:09,S006,P0058,PR001,In-Store,Card,2,25.2,36.7,Completed
BF2025-001650,2025-11-28 08:38:00,S029,P0100,,Online,Card,1,134.73,0.0,Completed
BF2025-001651,2025-11-28 16:15:35,S012,P0048,PR010,In-Store,Card,1,110.98,27.0,Completed
BF2025-001652,2025-11-28 14:29:31,S019,P0050,PR014,Online,Card,3,26.23,29.5,Returned
BF2025-001653,2025-11-23 03:49:50,S017,P0019,PR011,In-Store,Card,2,419.29,39.6,Completed
BF2025-001654,2025-11-23 15:27:13,S004,P0052,PR002,Online,Card,3,247.73,20.2,Completed
BF2025-001655,2025-11-23 12:08:45,S012,P0062,PR018,In-Store,Card,1,203.33,22.4,Completed
BF2025-001656,2025-11-22 03:05:40,S012,P0003,PR016,In-Store,Card,3,46.1,55.8,Completed
BF2025-001657,2025-11-28 14:20:42,S021,P0114,,Online,Card,2,70.9,0.0,Completed
BF2025-001658,2025-11-22 07:56:52,S024,P0052,PR009,Online,Card,2,212.37,33.2,Completed
BF2025-001659,2025-11-29 13:24:46,S023,P0044,PR017,In-Store,Card,4,40.73,38.3,Completed
BF2025-001660,2025-11-22 20:25:25,S003,P0047,,Online,Card,2,17.49,0.0,Completed
BF2025-001661,2025-11-23 22:20:55,S025,P0104,PR013,In-Store,Card,2,47.9,16.0,Completed
BF2025-001662,2025-11-29 04:43:13,S020,P0050,,Online,Cash,5,36.89,0.0,Completed
BF2025-001663,2025-11-29 09:11:25,S010,P0056,PR013,Online,Card,5,6.78,13.5,Returned
BF2025-001664,2025-11-30 03:11:18,S026,P0085,,In-Store,Digital Wallet,2,39.78,0.0,Completed
BF2025-001665,2025-11-28 18:04:06,S002,P0116,PR006,In-Store,Card,6,86.23,52.4,Completed
BF2025-001666,2025-11-22 09:27:36,S030,P0096,PR004,In-Store,Digital Wallet,1,15.41,60.0,Completed
BF2025-001667,2025-11-28 09:25:50,S017,P0105,PR016,In-Store,Card,2,141.57,48.6,Completed
BF2025-001668,2025-11-29 20:21:17,S010,P0103,PR005,Online,Card,2,20.71,18.9,Completed
BF2025-001669,2025-11-28 08:00:11,S010,P0031,,In-Store,Card,3,57.29,0.0,Completed
BF2025-001670,2025-11-29 04:38:57,S006,P0014,PR011,In-Store,Card,2,35.92,40.9,Completed
BF2025-001671,2025-11-23 16:22:40,S011,P0026,PR004,Online,Card,1,250.69,61.7,Completed
BF2025-001672,2025-11-29 21:00:06,S005,P0050,,Online,Digital Wallet,1,37.29,0.0,Completed
BF2025-001673,2025-11-29 05:31:07,S024,P0093,,In-Store,Cash,2,185.03,0.0,Completed
BF2025-001674,2025-11-22 08:08:20,S009,P0007,PR004,In-Store,Card,4,73.45,62.9,Completed
BF2025-001675,2025-11-23 13:36:06,S018,P0054,PR013,In-Store,Card,1,24.1,13.6,Returned
BF2025-001676,2025-11-28 14:13:14,S026,P0015,,In-Store,Card,2,11.28,0.0,Completed
BF2025-001677,2025-11-30 18:39:27,S024,P0033,,In-Store,Card,2,47.58,0.0,Completed
BF2025-001678,2025-11-30 10:39:39,S025,P0010,,In-Store,Cash,3,87.45,0.0,Completed
BF2025-001679,2025-11-22 20:03:19,S004,P0103,PR013,Online,Card,3,20.09,15.4,Completed
BF2025-001680,2025-11-22 03:19:28,S019,P0095,PR003,Online,Card,5,198.63,35.5,Completed
BF2025-001681,2025-11-28 09:58:37,S019,P0003,,Online,Card,5,92.73,13.1,Completed
BF2025-001682,2025-11-28 13:48:20,S013,P0045,PR007,Online,Digital Wallet,2,30.67,46.9,Completed
BF2025-001683,2025-11-29 18:15:55,S026,P0105,PR011,In-Store,Cash,4,157.04,43.1,Completed
BF2025-001684,2025-11-28 20:32:16,S008,P0098,PR015,In-Store,Card,3,154.1,27.9,Completed
BF2025-001685,2025-11-25 08:57:38,S006,P0050,PR013,In-Store,Card,4,31.66,15.6,Completed
BF2025-001686,2025-11-22 20:36:30,S009,P0093,PR016,Online,Card,4,99.24,47.7,Completed
BF2025-001687,2025-11-28 15:08:24,S006,P0091,,In-Store,Cash,5,149.96,0.0,Completed
BF2025-001688,2025-11-23 01:03:06,S021,P0073,PR002,Online,Digital Wallet,5,39.74,20.9,Completed
BF2025-001689,2025-11-28 11:31:18,S009,P0077,PR006,Online,Card,4,101.13,51.3,Completed
BF2025-001690,2025-11-29 03:45:41,S026,P0028,PR003,Online,Card,1,94.49,32.9,Completed
BF2025-001691,2025-11-30 15:28:40,S020,P0084,PR010,In-Store,Card,1,240.57,27.3,Completed
BF2025-001692,2025-11-22 08:40:24,S009,P0019,PR015,In-Store,Cash,3,494.61,29.1,Completed
BF2025-001693,2025-11-28 06:38:47,S004,P0096,,In-Store,Cash,5,37.72,0.0,Completed
BF2025-001694,2025-11-26 13:35:48,S007,P0033,PR002,In-Store,Digital Wallet,6,37.05,21.9,Completed
BF2025-001695,2025-11-24 15:19:28,S014,P0032,PR018,Online,Card,4,136.58,20.4,Completed
BF2025-001696,2025-11-28 18:59:15,S023,P0092,PR001,In-Store,Card,4,105.21,36.3,Completed
BF2025-001697,2025-11-25 18:49:17,S001,P0006,PR004,In-Store,Card,2,42.13,64.5,Completed
BF2025-001698,2025-11-30 11:45:11,S030,P0085,PR014,Online,Card,1,25.75,33.1,Completed
BF2025-001699,2025-11-30 10:15:29,S028,P0046,PR017,Online,Digital Wallet,2,105.95,38.4,Completed
BF2025-001700,2025-11-29 22:46:41,S025,P0093,,Online,Card,2,184.7,0.0,Completed
BF2025-001701,2025-11-28 11:01:39,S006,P0087,PR001,In-Store,Card,4,75.13,36.6,Completed
BF2025-001702,2025-11-30 13:38:14,S002,P0077,PR016,Online,Card,2,105.54,50.5,Completed
BF2025-001703,2025-11-28 00:51:42,S005,P0095,PR001,Online,Card,2,195.86,37.8,Completed
BF2025-001704,2025-11-25 09:05:32,S030,P0029,PR003,Online,Digital Wallet,2,111.49,30.9,Completed
BF2025-001705,2025-11-30 18:23:09,S008,P0033,,Online,Card,4,47.48,0.0,Completed
BF2025-001706,2025-11-29 17:13:24,S017,P0053,PR015,Online,Card,3,738.5,21.2,Completed
BF2025-001707,2025-11-23 18:50:16,S019,P0037,PR005,Online,Card,2,149.88,24.6,Completed
BF2025-001708,2025-11-29 12:34:33,S029,P0031,,In-Store,Cash,1,57.14,0.0,Completed
BF2025-001709,2025-11-28 01:09:17,S006,P0050,PR017,Online,Card,4,23.49,37.4,Completed
BF2025-001710,2025-11-28 23:13:04,S014,P0047,PR014,In-Store,Card,3,12.4,30.9,Completed
BF2025-001711,2025-11-30 13:39:30,S008,P0050,,Online,Card,3,31.89,16.1,Completed
BF2025-001712,2025-11-22 08:56:43,S016,P0115,,In-Store,Card,3,166.93,0.0,Completed
BF2025-001713,2025-11-28 10:29:53,S014,P0036,PR005,Online,Card,5,25.01,22.0,Completed
BF2025-001714,2025-11-29 23:29:27,S001,P0081,PR018,Online,Card,3,76.63,20.5,Completed
BF2025-001715,2025-11-23 00:15:13,S030,P0066,,Online,Card,4,6.02,0.0,Completed
BF2025-001716,2025-11-24 00:01:33,S030,P0056,PR014,Online,Card,3,5.51,30.1,Returned
BF2025-001717,2025-11-29 09:23:28,S008,P0107,,In-Store,Card,2,75.27,0.0,Completed
BF2025-001718,2025-11-28 09:11:39,S004,P0055,PR006,In-Store,Digital Wallet,2,26.91,49.3,Completed
BF2025-001719,2025-11-22 12:43:29,S029,P0030,PR006,In-Store,Cash,3,19.44,50.1,Completed
BF2025-001720,2025-11-28 18:59:40,S014,P0101,PR012,Online,Card,2,98.13,51.2,Completed
BF2025-001721,2025-11-28 10:28:10,S029,P0024,PR018,In-Store,Digital Wallet,6,229.26,19.6,Completed
BF2025-001722,2025-11-26 19:27:07,S019,P0020,PR001,In-Store,Card,2,10.21,39.1,Completed
BF2025-001723,2025-11-22 19:27:15,S010,P0053,PR011,Online,Card,2,536.17,44.2,Completed
BF2025-001724,2025-11-28 04:31:13,S027,P0020,PR009,In-Store,Card,2,10.5,36.7,Completed
BF2025-001725,2025-11-23 21:33:19,S022,P0050,PR002,In-Store,Card,4,28.52,24.4,Completed
BF2025-001726,2025-11-22 17:25:23,S026,P0065,,Online,Card,2,26.35,0.0,Completed
BF2025-001727,2025-11-28 01:51:00,S015,P0004,PR007,Online,Digital Wallet,3,388.84,51.2,Completed
BF2025-001728,2025-11-29 20:40:07,S017,P0088,PR011,In-Store,Card,2,86.19,41.3,Completed
BF2025-001729,2025-11-26 13:33:30,S010,P0059,PR006,Online,Digital Wallet,1,48.13,49.2,Completed
BF2025-001730,2025-11-23 11:01:39,S003,P0116,,In-Store,Card,3,183.81,0.0,Completed
BF2025-001731,2025-11-26 13:01:43,S008,P0063,,Online,Card,5,149.87,0.0,Completed
BF2025-001732,2025-11-22 22:47:36,S025,P0030,,In-Store,Card,3,39.09,0.0,Completed
BF2025-001733,2025-11-28 15:21:08,S009,P0074,,Online,Cash,2,28.82,0.0,Completed
BF2025-001734,2025-11-25 22:46:06,S025,P0084,PR003,Online,Card,2,226.98,31.5,Completed
BF2025-001735,2025-11-28 07:41:49,S018,P0087,PR010,In-Store,Card,6,86.12,23.8,Completed
BF2025-001736,2025-11-29 11:23:05,S018,P0052,PR016,In-Store,Card,5,159.54,49.5,Canceled
BF2025-001737,2025-11-29 22:24:29,S012,P0026,PR014,Online,Digital Wallet,3,418.74,34.4,Completed
BF2025-001738,2025-11-28 11:20:40,S002,P0061,,Online,Card,2,9.62,0.0,Completed
BF2025-001739,2025-11-28 19:23:18,S005,P0069,PR010,Online,Cash,2,25.54,24.8,Completed
BF2025-001740,2025-11-23 22:32:52,S024,P0015,PR001,Online,Card,3,6.87,38.6,Completed
BF2025-001741,2025-11-24 09:57:30,S025,P0112,,In-Store,Card,2,146.19,0.0,Completed
BF2025-001742,2025-11-28 14:45:20,S014,P0093,PR009,In-Store,Digital Wallet,3,124.29,33.9,Completed
BF2025-001743,2025-11-29 19:18:51,S026,P0003,PR002,Online,Card,3,81.52,21.7,Completed
BF2025-001744,2025-11-28 00:16:45,S023,P0021,,Online,Card,2,34.31,0.0,Completed
BF2025-001745,2025-11-29 14:20:07,S007,P0018,,In-Store,Card,5,174.45,0.0,Completed
BF2025-001746,2025-11-26 01:19:46,S010,P0011,PR004,In-Store,Card,1,46.19,58.2,Completed
BF2025-001747,2025-11-28 12:03:50,S005,P0114,PR001,In-Store,Digital Wallet,3,46.33,36.4,Canceled
BF2025-001748,2025-11-25 03:36:54,S029,P0036,PR004,In-Store,Card,3,13.33,58.2,Completed
BF2025-001749,2025-11-30 11:46:46,S010,P0004,,In-Store,Card,4,804.26,0.0,Completed
BF2025-001750,2025-11-29 20:15:21,S022,P0101,,Online,Card,4,176.63,13.0,Completed
BF2025-001751,2025-11-28 11:34:20,S026,P0026,PR005,Online,Digital Wallet,1,479.72,24.5,Completed
BF2025-001752,2025-11-28 13:32:01,S006,P0034,,In-Store,Card,4,254.16,0.0,Completed
BF2025-001753,2025-11-23 07:51:35,S003,P0097,,In-Store,Card,3,28.15,0.0,Returned
BF2025-001754,2025-11-27 22:21:10,S008,P0066,,Online,Cash,3,6.11,0.0,Completed
BF2025-001755,2025-11-28 20:06:31,S015,P0120,PR006,Online,Card,1,154.35,48.9,Completed
BF2025-001756,2025-11-27 11:36:59,S006,P0014,,Online,Card,3,59.94,0.0,Completed
BF2025-001757,2025-11-22 18:33:49,S022,P0085,,Online,Digital Wallet,2,39.3,0.0,Completed
BF2025-001758,2025-11-24 17:20:08,S002,P0023,,Online,Card,2,237.86,13.2,Returned
BF2025-001759,2025-11-29 21:42:44,S018,P0100,PR004,In-Store,Card,3,51.53,62.4,Completed
BF2025-001760,2025-11-29 10:54:21,S010,P0119,,In-Store,Cash,2,60.65,0.0,Completed
BF2025-001761,2025-11-28 20:42:54,S013,P0082,PR003,In-Store,Card,3,364.3,33.6,Completed
BF2025-001762,2025-11-30 00:40:56,S022,P0043,,Online,Digital Wallet,5,26.12,0.0,Completed
BF2025-001763,2025-11-22 13:48:12,S011,P0088,PR017,Online,Card,2,93.06,35.0,Completed
BF2025-001764,2025-11-22 19:40:39,S003,P0063,,Online,Card,2,147.44,0.0,Completed
BF2025-001765,2025-11-24 23:55:01,S009,P0047,PR003,Online,Card,3,12.18,34.1,Completed
BF2025-001766,2025-11-23 09:50:27,S029,P0086,,Online,Card,2,26.8,0.0,Completed
BF2025-001767,2025-11-28 20:18:45,S016,P0071,PR013,Online,Card,1,15.16,14.1,Completed
BF2025-001768,2025-11-25 20:59:10,S003,P0014,PR016,In-Store,Card,2,29.49,51.6,Completed
BF2025-001769,2025-11-30 09:37:09,S015,P0118,PR008,Online,Card,3,18.86,29.8,Completed
BF2025-001770,2025-11-30 19:14:12,S023,P0020,,Online,Card,2,16.26,0.0,Completed
BF2025-001771,2025-11-26 00:18:13,S014,P0087,PR011,In-Store,Cash,4,62.81,46.6,Completed
BF2025-001772,2025-11-28 21:37:26,S007,P0091,,In-Store,Digital Wallet,5,146.16,5.0,Completed
BF2025-001773,2025-11-23 16:17:36,S029,P0041,,Online,Card,4,171.43,0.0,Completed
BF2025-001774,2025-11-25 19:50:22,S003,P0012,PR007,In-Store,Digital Wallet,1,261.09,54.8,Completed
BF2025-001775,2025-11-28 16:00:46,S002,P0089,PR016,Online,Card,1,44.45,51.8,Completed
BF2025-001776,2025-11-28 00:26:33,S024,P0024,PR002,In-Store,Card,1,216.49,24.4,Completed
BF2025-001777,2025-11-23 13:24:15,S014,P0023,,Online,Card,2,281.49,0.0,Completed
BF2025-001778,2025-11-25 16:50:56,S023,P0051,,Online,Digital Wallet,2,353.02,0.0,Completed
BF2025-001779,2025-11-28 06:55:04,S005,P0059,PR005,Online,Card,1,74.36,21.3,Completed
BF2025-001780,2025-11-27 17:38:59,S021,P0025,,Online,Digital Wallet,3,134.9,0.0,Returned
BF2025-001781,2025-11-22 12:36:24,S009,P0031,PR003,In-Store,Cash,4,39.04,33.3,Completed
BF2025-001782,2025-11-28 14:15:22,S030,P0087,PR014,In-Store,Card,4,77.96,33.7,Completed
BF2025-001783,2025-11-28 23:01:31,S030,P0081,PR006,In-Store,Card,1,46.33,52.6,Completed
BF2025-001784,2025-11-28 06:11:35,S029,P0008,PR006,In-Store,Cash,2,9.92,51.0,Completed
BF2025-001785,2025-11-28 18:15:39,S016,P0044,PR004,Online,Card,2,26.65,59.8,Completed
BF2025-001786,2025-11-28 18:34:23,S011,P0064,PR012,In-Store,Card,3,13.11,51.4,Returned
BF2025-001787,2025-11-25 13:40:57,S012,P0025,PR018,In-Store,Card,3,105.42,19.7,Completed
BF2025-001788,2025-11-30 09:15:19,S003,P0013,,In-Store,Card,3,185.57,0.0,Completed
BF2025-001789,2025-11-28 23:06:07,S006,P0052,,Online,Card,1,311.54,0.0,Completed
BF2025-001790,2025-11-28 10:54:49,S018,P0069,,Online,Card,3,33.45,0.0,Completed
BF2025-001791,2025-11-22 02:16:33,S001,P0019,PR003,In-Store,Card,1,474.91,33.1,Canceled
BF2025-001792,2025-11-28 16:32:30,S009,P0116,PR007,Online,Card,1,91.05,49.8,Completed
BF2025-001793,2025-11-28 13:48:23,S005,P0070,PR006,In-Store,Digital Wallet,2,321.56,52.1,Completed
BF2025-001794,2025-11-22 22:03:07,S007,P0096,PR008,Online,Digital Wallet,2,25.44,30.9,Completed
BF2025-001795,2025-11-28 10:30:05,S002,P0054,,In-Store,Card,1,28.64,0.0,Completed
BF2025-001796,2025-11-24 01:54:42,S017,P0006,,Online,Digital Wallet,3,118.08,0.0,Completed
BF2025-001797,2025-11-28 08:27:55,S002,P0070,PR008,Online,Card,2,490.53,27.8,Completed
BF2025-001798,2025-11-28 17:40:59,S015,P0004,,Online,Card,3,808.31,0.0,Completed
BF2025-001799,2025-11-28 18:12:59,S023,P0025,,Online,Card,3,134.19,0.0,Completed
BF2025-001800,2025-11-28 19:57:27,S002,P0074,,Online,Card,1,29.66,0.0,Completed
BF2025-001801,2025-11-28 13:08:58,S010,P0109,PR012,Online,Cash,3,63.19,48.7,Completed
BF2025-001802,2025-11-27 20:03:15,S030,P0037,PR018,In-Store,Card,2,160.67,19.0,Completed
BF2025-001803,2025-11-22 19:21:30,S009,P0051,PR009,Online,Cash,3,221.87,34.3,Completed
BF2025-001804,2025-11-27 12:46:10,S021,P0065,PR006,In-Store,Card,1,12.58,51.3,Completed
BF2025-001805,2025-11-22 06:26:44,S021,P0004,PR007,In-Store,Card,2,403.53,50.5,Completed
BF2025-001806,2025-11-28 08:06:42,S006,P0029,,In-Store,Digital Wallet,4,167.74,0.0,Completed
BF2025-001807,2025-11-28 13:29:02,S026,P0074,PR003,In-Store,Digital Wallet,3,19.48,33.6,Completed
BF2025-001808,2025-11-26 19:13:13,S005,P0074,,In-Store,Card,3,29.02,0.0,Completed
BF2025-001809,2025-11-25 12:11:46,S010,P0065,PR008,Online,Digital Wallet,3,17.53,33.1,Completed
BF2025-001810,2025-11-30 05:18:13,S020,P0007,PR018,In-Store,Card,3,155.69,21.1,Completed
BF2025-001811,2025-11-27 10:27:35,S020,P0052,PR009,Online,Card,2,207.22,33.9,Completed
BF2025-001812,2025-11-29 07:21:26,S011,P0048,PR007,In-Store,Card,2,70.4,52.8,Completed
BF2025-001813,2025-11-24 23:05:27,S019,P0015,PR007,In-Store,Cash,2,6.02,48.7,Completed
BF2025-001814,2025-11-23 17:04:38,S023,P0005,PR011,Online,Digital Wallet,2,108.48,47.8,Completed
BF2025-001815,2025-11-28 17:38:13,S025,P0058,PR016,Online,Card,2,18.72,51.4,Completed
BF2025-001816,2025-11-23 04:54:46,S007,P0033,PR016,In-Store,Card,5,22.87,51.0,Completed
BF2025-001817,2025-11-27 18:17:32,S008,P0026,,Online,Card,2,578.28,9.4,Completed
BF2025-001818,2025-11-22 16:49:22,S006,P0099,PR010,Online,Card,2,215.28,25.6,Completed
BF2025-001819,2025-11-23 21:13:48,S001,P0031,,Online,Digital Wallet,2,57.28,0.0,Completed
BF2025-001820,2025-11-30 20:52:24,S008,P0069,PR008,In-Store,Digital Wallet,3,23.92,30.9,Completed
BF2025-001821,2025-11-25 03:20:44,S026,P0027,,In-Store,Card,1,146.29,0.0,Completed
BF2025-001822,2025-11-23 22:52:43,S014,P0025,PR004,Online,Card,1,52.47,61.8,Completed
BF2025-001823,2025-11-28 23:22:24,S020,P0101,PR018,Online,Digital Wallet,1,154.49,25.2,Completed
BF2025-001824,2025-11-30 03:19:46,S001,P0029,,Online,Card,3,165.48,0.0,Completed
BF2025-001825,2025-11-28 12:04:03,S016,P0004,PR002,In-Store,Card,3,584.94,26.3,Completed
BF2025-001826,2025-11-22 10:47:20,S017,P0101,PR001,In-Store,Card,4,133.87,35.7,Completed
BF2025-001827,2025-11-28 00:02:24,S018,P0061,PR006,In-Store,Card,3,5.15,46.9,Completed
BF2025-001828,2025-11-22 12:26:13,S020,P0024,PR010,In-Store,Card,4,206.68,28.9,Completed
BF2025-001829,2025-11-29 06:59:01,S011,P0089,,In-Store,Card,2,94.94,0.0,Completed
BF2025-001830,2025-11-28 22:03:14,S021,P0018,PR010,Online,Card,3,121.24,28.6,Completed
BF2025-001831,2025-11-23 05:42:25,S013,P0048,,In-Store,Card,1,149.45,0.0,Completed
BF2025-001832,2025-11-28 13:19:07,S020,P0058,,Online,Card,2,38.61,0.0,Completed
BF2025-001833,2025-11-24 21:49:05,S027,P0050,,In-Store,Cash,4,37.62,0.0,Completed
BF2025-001834,2025-11-24 13:34:12,S021,P0035,,Online,Digital Wallet,3,125.22,0.0,Completed
